Date,Year,Quarter,FY,QFY,Month,REV_GRA_14,REV_TAX_14,REV_TAX_IT_14,REV_TAX_IT_IND_14,REV_TAX_IT_COR_14,REV_TAX_IT_UA_14,REV_TAX_GS_14,REV_TAX_GS_GEN_14,REV_TAX_GS_VAT_14,REV_TAX_GS_VAT_REF_14,REV_TAX_GS_EXD_14,REV_TAX_GS_SS_14,REV_TAX_GS_UG_14,REV_TAX_INL_14,REV_TAX_INL_ID_14,REV_TAX_INL_EX_14,REV_TAX_INL_EX_PEMM_14,REV_TAX_OTH_14,GRA_14,GRA_BUD_14,GRA_PRO_14,GRA_GOV_14,REV_OTH_14,REV_OTH_PI_14,REV_OTH_PI_I_14,REV_OTH_PI_DIV_14,REV_OTH_PI_R_14,REV_OTH_GS_14,REV_OTH_GS_MKT_14,REV_OTH_GS_FEE_14,REV_OTH_GS_NMKT_14,REV_OTH_FEE_14,REV_OTH_VT_14,REV_OTH_OTH_14
1997-07-01,1997,Q3,1997/98,Q1,July,81.0375683333333,63.983,9.02,3.13,1.09,4.8,46.033,18.483,19.983,-1.5,25.73,0.01,1.81,8.38,8.38,0,0,0.55,17.0117083333333,0,17.0117083333333,0,0.04286,0,,,,0,0,,,,,
1997-08-01,1997,Q3,1997/98,Q1,August,75.2152883333333,57.89,6.93,3.29,0.67,2.97,42.76,17.06,18.56,-1.5,24.17,0.02,1.51,7.67,7.67,0,0,0.53,17.0117083333333,0,17.0117083333333,0,0.31358,0,,,,0,0,,,,,
1997-09-01,1997,Q3,1997/98,Q1,September,83.0383883333333,65.83,9.38,3.72,2.13,3.53,47.62,20.77,22.07,-1.3,25.04,0.02,1.79,8.22,8.22,0,0,0.61,17.0117083333333,0,17.0117083333333,0,0.19668,0,,,,0,0,,,,,
1997-10-01,1997,Q4,1997/98,Q2,October,85.2097283333333,66.31,8.24,3.51,0.85,3.88,49.38,20.75,21.55,-0.8,26.77,0.02,1.84,8.2,8.2,0,0,0.49,18.7950483333333,1.78334,17.0117083333333,0,0.10468,0,,,,0,0,,,,,
1997-11-01,1997,Q4,1997/98,Q2,November,79.5757383333333,60.06,7.57,3.3,1.03,3.24,44.4,18.75,19.75,-1,23.98,0.02,1.65,7.61,7.61,0,0,0.48,19.2934383333333,2.28173,17.0117083333333,0,0.2223,0,,,,0,0,,,,,
1997-12-01,1997,Q4,1997/98,Q2,December,91.0538683333333,72.36,17.07,4.42,7.98,4.67,46.8,19.14,20.14,-1,26.03,0.02,1.61,8.03,8.03,0,0,0.46,18.5437483333333,1.53204,17.0117083333333,0,0.15012,0,,,,0,0,,,,,
1998-01-01,1998,Q1,1997/98,Q3,January,88.2314583333333,61.5,7.3,3.5,0.75,3.05,46.88,18.42,19.62,-1.2,26.86,0.03,1.57,6.82,6.82,0,0,0.5,26.5401083333333,9.5284,17.0117083333333,0,0.19135,0,,,,0,0,,,,,
1998-02-01,1998,Q1,1997/98,Q3,February,111.784628333333,63.23,9.14,4.34,1.27,3.53,45.55,19.32,20.52,-1.2,24.65,0.02,1.56,8.08,8.08,0,0,0.46,48.2741483333333,31.26244,17.0117083333333,0,0.28048,0,,,,0,0,,,,,
1998-03-01,1998,Q1,1997/98,Q3,March,127.312448333333,69.74,10.87,4.59,1.7,4.58,49.84,22.96,24.16,-1.2,25.08,0.02,1.78,8.45,8.45,0,0,0.58,57.3846983333333,40.37299,17.0117083333333,0,0.18775,0,,,,0,0,,,,,
1998-04-01,1998,Q2,1997/98,Q4,April,82.1869683333333,63.83,9.51,4.6,0.72,4.19,45.66,19.88,21.08,-1.2,24.2,0.04,1.54,8.09,8.09,0,0,0.57,18.1692183333333,1.15751,17.0117083333333,0,0.18775,0,,,,0,0,,,,,
1998-05-01,1998,Q2,1997/98,Q4,May,89.1494583333333,67.03,10.52,4.71,1.47,4.34,48.33,21.14,22.34,-1.2,25.5,0,1.69,7.62,7.62,0,0,0.56,21.9317083333333,4.92,17.0117083333333,0,0.18775,0,,,,0,0,,,,,
1998-06-01,1998,Q2,1997/98,Q4,June,203.502158333333,85.73,19.66,5.31,9.6,4.75,57.18,29.98,31.18,-1.2,25.53,0.02,1.65,8.3,8.3,0,0,0.59,117.584408333333,100.5727,17.0117083333333,0,0.18775,0,,,,0,0,,,,,
1998-07-01,1998,Q3,1998/99,Q1,July,111.057175967333,75.955736734,12.630638232,4.705111589,2.924387852,5.001138791,53.237506392,24.423638658,27.183638658,-2.76,26.666860111,0.016919685,2.130087938,9.8852329,9.8852329,0,0,0.20235921,32.2277552333333,11.7944219,20.4333333333333,0,2.873684,0,,,,0,0,,,,,
1998-08-01,1998,Q3,1998/99,Q1,August,100.607128117333,74.125858592,11.496055347,5.589897089,1.944743437,3.961414821,52.959811921,24.671978664,26.331978664,-1.66,26.338889274,0.018048225,1.930895758,9.490419964,9.490419964,0,0,0.17957136,26.4162835253333,5.982950192,20.4333333333333,0,0.0649859999999989,0,,,,0,0,,,,,
1998-09-01,1998,Q3,1998/99,Q1,September,100.371035341333,72.477851808,11.873953297,6.061192102,1.778389203,4.034371992,51.058798278,21.650007846,23.310007846,-1.66,27.460623811,0.019703771,1.92846285,9.235153476,9.235153476,0,0,0.309946757,27.6669825333333,7.2336492,20.4333333333333,0,0.226201,0,,,,0,0,,,,,
1998-10-01,1998,Q4,1998/99,Q2,October,98.4968704723333,72.611887439,10.942101774,5.090852922,1.378784061,4.472464791,52.47269704,23.880169193,25.540169193,-1.66,26.675309519,0.0139701,1.903248228,8.969974693,8.969974693,0,0,0.227113932,25.8609380333333,5.4276047,20.4333333333333,0,0.024045,0,,,,0,0,,,,,
1998-11-01,1998,Q4,1998/99,Q2,November,100.538506191333,69.726047058,11.374531987,5.481987532,2.019498674,3.873045781,49.79350358,22.424417548,24.084417548,-1.66,25.461723604,0.009378825,1.897983603,8.376014663,8.376014663,0,0,0.181996828,30.7088271333333,10.2754938,20.4333333333333,0,0.103632,0,,,,0,0,,,,,
1998-12-01,1998,Q4,1998/99,Q2,December,118.463655006333,90.315479673,23.402094113,6.493910473,11.038323012,5.869860628,55.75575709,24.740360604,26.400360604,-1.66,28.692886222,0.01669632,2.305813944,10.96696937,10.96696937,0,0,0.1906591,28.0690053333333,7.635672,20.4333333333333,0,0.0791700000000003,0,,,,0,0,,,,,
1999-01-01,1999,Q1,1998/99,Q3,January,114.297802348333,81.111114825,12.046815383,5.005274946,2.428382525,4.613157912,59.02279413,28.435693861,30.095693861,-1.66,28.668972265,0.02104212,1.897085884,9.933937332,9.933937332,0,0,0.10756798,32.9889615233333,12.55562819,20.4333333333333,0,0.197726,0,,,,0,0,,,,,
1999-02-01,1999,Q1,1998/99,Q3,February,105.373959312333,74.688006119,12.445980443,5.78407201,1.769247458,4.892660975,51.703145344,24.31413225,27.67413225,-3.36,25.544091696,0.01800726,1.826914138,10.352000832,10.352000832,0,0,0.1868795,30.6394671933333,10.20613386,20.4333333333333,0,0.046486,0,,,,0,0,,,,,
1999-03-01,1999,Q1,1998/99,Q3,March,171.098145288333,82.181594075,13.106285716,5.947215552,2.289129079,4.869941085,58.405735409,26.984426744,28.644426744,-1.66,29.373716055,0.015296445,2.032296165,10.45087995,10.45087995,0,0,0.218693,88.5520952133333,68.11876188,20.4333333333333,0,0.364456,0,,,,0,0,,,,,
1999-04-01,1999,Q2,1998/99,Q4,April,116.899348415333,77.544326512,13.50246694,5.799374959,2.021415483,5.681676498,53.800998619,24.7696172,26.4296172,-1.66,27.169222289,0.020467791,1.841691339,10.117918403,10.117918403,0,0,0.12294255,35.4380388333333,15.0047055,20.4333333333333,0,3.91698307,0,,,,0,0,,,,,
1999-05-01,1999,Q2,1998/99,Q4,May,98.9976492783333,71.160031945,13.087738942,6.068528917,1.442715226,5.576494799,47.938813182,22.528363764,24.188363764,-1.66,23.407644856,0.01994121,1.982863352,9.941777941,9.941777941,0,0,0.19170188,25.5978313333333,5.164498,20.4333333333333,0,2.239786,0,,,,0,0,,,,,
1999-06-01,1999,Q2,1998/99,Q4,June,121.393494271333,93.660215938,24.170692354,5.623735376,13.270256733,5.276700245,59.33170544,29.717204845,31.377204845,-1.66,27.393512446,0.018235748,2.202752401,9.998480644,9.998480644,0,0,0.1593375,22.7701053333333,2.336772,20.4333333333333,0,4.963173,0,,,,0,0,,,,,
1999-07-01,1999,Q3,1999/00,Q1,July,117.854358694,79.421200994,9.852350188,6.269551375,0.826133169,2.756665644,55.57907671,25.844765644,28.344765644,-2.5,27.528847248,0.01023192,2.195231898,13.834990678,13.834990678,0,0,0.154783418,38.1242487,12.1742487,25.95,0,0.308909,0,,,,0,0,,,,,
1999-08-01,1999,Q3,1999/00,Q1,August,106.183561,71.610331,8.911547,6.250009,1.050365,1.611173,50.77405,22.983298,25.483298,-2.5,25.694559,0.017292,2.078901,11.791191,11.791191,0,0,0.133543,31.774332,5.824332,25.95,0,2.798898,0,,,,0,0,,,,,
1999-09-01,1999,Q3,1999/00,Q1,September,111.7371662,76.9911758,9.933622,6.564256,1.288093,2.081273,55.2021678,25.544356,28.044356,-2.5,27.507249,0.0178008,2.132762,11.673726,11.673726,0,0,0.18166,34.6315194,8.6815194,25.95,0,0.114471,0,,,,0,0,,,,,
1999-10-01,1999,Q4,1999/00,Q2,October,109.285461818,73.747402818,11.168212,6.547147,2.463926,2.157139,51.451256034,23.83468,26.33468,-2.5,25.646969,0.018324034,1.951283,11.009419784,11.009419784,0,0,0.118515,35.07219,9.12219,25.95,0,0.465869,0,,,,0,0,,,,,
1999-11-01,1999,Q4,1999/00,Q2,November,140.749168025,76.224998225,9.101596,6.186384,1.03777,1.877442,54.435056225,25.937761973,28.437761973,-2.5,26.425120252,0.024587,2.047587,12.543843,12.543843,0,0,0.144503,64.0948098,38.1448098,25.95,0,0.42936,0,,,,0,0,,,,,
1999-12-01,1999,Q4,1999/00,Q2,December,169.623331617,100.797871617,27.771318711,7.421005,15.575724,4.774589711,59.495061384,26.79065869,29.29065869,-2.5,30.591999694,0.032926,2.079477,13.160895,13.160895,0,0,0.370596522,68.620148,42.670148,25.95,0,0.205312,0,,,,0,0,,,,,
2000-01-01,2000,Q1,1999/00,Q3,January,107.852599997,76.675525997,9.549380794,6.664108523,0.83892746,2.046344811,55.962479827,23.982943284,26.482943284,-2.5,30.060296426,0.030342,1.888898117,11.041883376,11.041883376,0,0,0.121782,30.64931,4.69931,25.95,0,0.527764,0,,,,0,0,,,,,
2000-02-01,2000,Q1,1999/00,Q3,February,106.511798897,74.197330197,10.061469246,7.284967389,0.585314821,2.191187036,51.419745656,23.957299526,26.457299526,-2.5,25.268415,0.016713225,2.177317905,12.611225,12.611225,0,0,0.104890295,30.7969817,4.8469817,25.95,0,1.517487,0,,,,0,0,,,,,
2000-03-01,2000,Q1,1999/00,Q3,March,128.641635,85.485855,11.714508,7.622619,0.628233,3.463656,60.084003,29.1346,31.6346,-2.5,28.707873,0.018223,2.223307,13.535699,13.535699,0,0,0.151645,42.797481,16.847481,25.95,0,0.358299,0,,,,0,0,,,,,
2000-04-01,2000,Q2,1999/00,Q4,April,199.982882084,77.577761884,10.972016442,6.28496492,2.04193424,2.645117282,54.164883124,25.064199919,27.564199919,-2.5,27.267592007,0.014200023,1.818891175,12.324897698,12.324897698,0,0,0.11596462,101.1291222,75.1791222,25.95,0,21.275998,0,,,,0,0,,,,,
2000-05-01,2000,Q2,1999/00,Q4,May,135.200098567,87.048633567,14.434865425,8.491712238,1.260190434,4.682962753,58.357237128,28.427222322,30.927222322,-2.5,27.918623398,0.022149973,1.989241435,14.125517948,14.125517948,0,0,0.131013066,47.623484,21.673484,25.95,0,0.527981,0,,,,0,0,,,,,
2000-06-01,2000,Q2,1999/00,Q4,June,143.24102634388,98.226818559,25.084833199,7.884112726,13.294816651,3.905903822,59.485550361,31.624931346,34.124931346,-2.5,25.95867715,0.015543848,1.886398017,13.465887429,13.465887429,0,0,0.19054757,41.29101578488,15.34101578488,25.95,0,3.723192,0,,,,0,0,,,,,
2000-07-01,2000,Q3,2000/01,Q1,July,135.35712775543,84.077604,13.320143,8.2965,1.72144,3.302203,55.972605,28.077103,30.577103,-2.5,25.844473,0.016481,2.034548,14.662779,14.662779,0,0,0.122077,50.4205447554301,15.485274,34.9352707554301,0,0.858979,0,,,,0,0,,,,,
2000-08-01,2000,Q3,2000/01,Q1,August,168.28672975543,87.306681,13.748258,9.175389,1.215369,3.3575,57.164958,27.968824,30.468824,-2.5,27.009224,0.017107,2.169803,16.228895,16.228895,0,0,0.16457,76.2895917554301,41.354321,34.9352707554301,0,4.690457,0,,,,0,0,,,,,
2000-09-01,2000,Q3,2000/01,Q1,September,152.50645634643,80.648285591,11.006207,7.807197,0.939965,2.259045,55.253353091,26.953568591,29.453568591,-2.5,26.2755295,0.016927,2.007328,14.2458525,14.2458525,0,0,0.142873,71.0536747554301,36.118404,34.9352707554301,0,0.804496,0,,,,0,0,,,,,
2000-10-01,2000,Q4,2000/01,Q2,October,140.03899855543,88.02493,13.422934,8.359199,1.292074,3.771661,58.450472,30.688785,33.188785,-2.5,25.578329,0.015481,2.167877,15.976016,15.976016,0,0,0.175508,51.4111125554301,16.4758418,34.9352707554301,0,0.602956,0,,,,0,0,,,,,
2000-11-01,2000,Q4,2000/01,Q2,November,139.36349515543,87.745858,12.029157,7.775258,1.747521,2.506378,59.075547,29.139712,31.639712,-2.5,27.506071,0.003956,2.425808,16.474213,16.474213,0,0,0.166941,51.3840821554301,16.4488114,34.9352707554301,0,0.233555,0,,,,0,0,,,,,
2000-12-01,2000,Q4,2000/01,Q2,December,333.23656031543,93.3739643,25.397412,7.409357,13.983635,4.00442,52.8109533,24.9598683,27.4598683,-2.5,25.707437,0.017558,2.12609,14.920393,14.920393,0,0,0.245206,239.62923995543,204.6939692,34.9352707554301,0,0.23335606,0,,,,0,0,,,,,
2001-01-01,2001,Q1,2000/01,Q3,January,140.69382755543,97.393055,14.584669,9.660188,1.775838,3.148643,67.50482,34.174741,36.674741,-2.5,31.078866,0.012675,2.238538,14.970864,14.970864,0,0,0.332702,43.2088595554301,8.2735888,34.9352707554301,0,0.091913,0,,,,0,0,,,,,
2001-02-01,2001,Q1,2000/01,Q3,February,125.82832565543,80.963508,12.088633,8.006991,1.171382,2.91026,54.375406,26.492105,28.992105,-2.5,25.890465,0.01921,1.973626,14.374771,14.374771,0,0,0.124698,44.6436136554301,9.7083429,34.9352707554301,0,0.221204,0,,,,0,0,,,,,
2001-03-01,2001,Q1,2000/01,Q3,March,131.54971975543,82.959882,15.28348,8.740245,2.428007,4.115228,53.662757,25.116165,28.866165,-3.75,26.435711,0.018566,2.092315,13.865153,13.865153,0,0,0.148492,48.5622967554301,13.627026,34.9352707554301,0,0.027541,0,,,,0,0,,,,,
2001-04-01,2001,Q2,2000/01,Q4,April,120.44979675543,85.345055,15.504421,8.600553,3.313465,3.590403,55.686468,26.539259,30.289259,-3.75,27.005682,0.012952,2.128575,13.953478,13.953478,0,0,0.200688,34.9352707554301,0,34.9352707554301,0,0.169471,0,,,,0,0,,,,,
2001-05-01,2001,Q2,2000/01,Q4,May,132.72874075543,97.659004,16.183396,9.281712,2.681065,4.220619,63.493136,31.114097,34.864097,-3.75,30.019336,0.017942,2.341761,17.84893,17.84893,0,0,0.133542,34.9352707554301,0,34.9352707554301,0,0.134466,0,,,,0,0,,,,,
